162000,QD,1980,11,07,2.6571428571428575

162000,QD,1980,11,14,3.551020408163265

162000,QD,1980,11,21,3.3958600583090375

162000,QD,1980,11,28,3.1051228654727194

162000,QD,1980,12,05,2.542160409353246

162000,QD,1980,12,12,2.278880058479035

162000,QD,1980,12,19,3.936982865497005

162000,QD,1980,12,26,4.410997552213858

162000,QD,1981,01,02,4.615856793173408

162000,QD,1981,01,09,5.240836684739058

